scenario_price,price_ratio,quantity_index,revenue_index,gross_profit_per_unit,gross_profit_index,upc,model_id,reference_price,reference_cost,elasticity
2.9199999999999964,0.871641791044775,1.244958108959531,1.0851575158692017,0.09602499999999647,0.22726505852922302,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
2.929999999999996,0.8746268656716406,1.2381882637929207,1.0829527202726128,0.10602499999999626,0.24956781648902568,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
2.939999999999996,0.8776119402985062,1.2314781100098446,1.080759893560877,0.11602499999999605,0.2716263442115628,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
2.9499999999999957,0.8805970149253718,1.2248269209400366,1.0785789303800306,0.12602499999999583,0.2934438718909994,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
2.9599999999999955,0.8835820895522375,1.2182339811821934,1.0764097266565036,0.13602499999999562,0.31502357737807607,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
2.9699999999999953,0.8865671641791031,1.2116985863919045,1.0742521795772988,0.1460249999999954,0.33636858719238105,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
2.979999999999995,0.8895522388059687,1.205220043074267,1.0721061875705402,0.1560249999999952,0.3574819775118229,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
2.989999999999995,0.8925373134328343,1.198797668381072,1.0699716502863876,0.16602499999999498,0.3783667751398914,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
2.9999999999999947,0.8955223880596999,1.1924307899124453,1.0678484685783074,0.17602499999999477,0.3990259584512749,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.0099999999999945,0.8985074626865655,1.1861187455228295,1.0657365444846896,0.18602499999999456,0.4194624583163876,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.0199999999999942,0.901492537313431,1.1798608831311979,1.063635781210809,0.19602499999999434,0.4396791590053444,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.029999999999994,0.9044776119402967,1.1736565605353955,1.0615460831111168,0.20602499999999413,0.4596788990719032,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.039999999999994,0.9074626865671623,1.1675051452305059,1.05946735567186,0.21602499999999392,0.47946447221788474,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.0499999999999936,0.9104477611940279,1.161406014231137,1.0573995054940182,0.2260249999999937,0.49903862813855876,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.0599999999999934,0.9134328358208935,1.1553585538975382,1.055342440276555,0.2360249999999935,0.5184040733494774,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.069999999999993,0.9164179104477591,1.149362159765445,1.0532960687999726,0.24602499999999328,0.5375634719952204,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.079999999999993,0.9194029850746247,1.1434162363795675,1.051260300910167,0.25602499999999306,0.5565194466405032,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.0899999999999928,0.9223880597014904,1.1375201971306246,1.0492350475025736,0.26602499999999285,0.5752745790440875,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.0999999999999925,0.925373134328356,1.1316734640958468,1.047220220506602,0.27602499999999264,0.5938314109159216,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.1099999999999923,0.9283582089552216,1.1258754678828538,1.0452157328703482,0.2860249999999924,0.6121924446579242,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.119999999999992,0.9313432835820872,1.120125647476831,1.0432214985455832,0.2960249999999922,0.6303601440888172,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.129999999999992,0.9343283582089528,1.1144234500909238,1.0412374324730096,0.306024999999992,0.6483369351533975,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.1399999999999917,0.9373134328358184,1.1087683310197674,1.0392634505677791,0.3160249999999918,0.6661252066166299,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.1499999999999915,0.940298507462684,1.1031597534960849,1.0372994697052709,0.32602499999999157,0.6837273107429336,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.1599999999999913,0.9432835820895497,1.097597188550272,1.0353454077071194,0.33602499999999136,0.70114556396102,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.169999999999991,0.9462686567164152,1.0920801148729018,1.0334011833274892,0.34602499999999115,0.7183822475146353,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.179999999999991,0.9492537313432808,1.0866080186800777,1.0314667162395932,0.35602499999999093,0.7354396080995479,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.1899999999999906,0.9522388059701464,1.0811803935815671,1.0295419270224444,0.3660249999999907,0.7523198584871117,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.1999999999999904,0.955223880597012,1.075796740451651,1.0276267371478427,0.3760249999999905,0.7690251781347307,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.20999999999999,0.9582089552238776,1.0704565673026245,1.0257210689675862,0.3860249999999903,0.785557713783537,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.21999999999999,0.9611940298507432,1.0651593891608846,1.0238248457009067,0.3960249999999901,0.8019195800435884,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.2299999999999898,0.9641791044776089,1.0599047279455471,1.0219379914221214,0.40602499999998987,0.8181128599668835,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.2399999999999896,0.9671641791044745,1.054692112349531,1.0200604310484984,0.41602499999998965,0.8341396056084835,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.2499999999999893,0.9701492537313401,1.049521077723054,1.0181920903283326,0.42602499999998944,0.8500018385760235,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.259999999999989,0.9731343283582057,1.0443911659594822,1.0163328958292241,0.4360249999999892,0.8657015505678852,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.269999999999989,0.9761194029850713,1.0393019253834819,1.0144827749265595,0.446024999999989,0.8812407039003012,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.2799999999999887,0.9791044776119369,1.0342529106414144,1.0126416557921873,0.4560249999999888,0.8966212320236476,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.2899999999999885,0.9820895522388025,1.0292436825939302,1.010809467383289,0.4660249999999886,0.9118450400281819,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.2999999999999883,0.9850746268656682,1.0242738082107046,1.0089861394314368,0.4760249999999884,0.9269140051394678,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.309999999999988,0.9880597014925337,1.0193428604672699,1.0071716024318362,0.48602499999998816,0.941829977203731,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.319999999999988,0.9910447761193993,1.0144504182438954,1.0053657876327524,0.49602499999998795,0.9565947791633778,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.3299999999999876,0.9940298507462649,1.0095960662264671,1.0035686270251114,0.5060249999999877,0.9712102075229038,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.3399999999999874,0.9970149253731305,1.0047793948093244,1.0017800533322778,0.5160249999999875,0.9856780328054159,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.349999999999987,0.9999999999999961,1.0000000000000062,1.0000000000000022,0.5260249999999873,0.9999999999999817,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.359999999999987,1.0029850746268618,0.9952574833258659,0.9982284011865363,0.5360249999999871,1.0141778290000176,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.369999999999987,1.0059701492537274,0.9905514517425132,0.9964651917529124,0.5460249999999869,1.0282132150329217,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.3799999999999866,1.008955223880593,0.9858815175440379,0.9947103072533835,0.5560249999999867,1.042107829081147,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.3899999999999864,1.0119402985074586,0.9812472982749816,0.9929636839260221,0.5660249999999865,1.0558633182949155,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.399999999999986,1.0149253731343242,0.9766484166440141,0.991225258683473,0.5760249999999862,1.0694813063967579,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.409999999999986,1.0179104477611898,0.972084500439278,0.9894949691038579,0.586024999999986,1.082963394078065,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.4199999999999857,1.0208955223880554,0.9675551824453636,0.9877727534218297,0.5960249999999858,1.0963111593878312,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.4299999999999855,1.023880597014921,0.9630601003618804,0.9860585505197718,0.6060249999999856,1.1095261581137674,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.4399999999999853,1.0268656716417865,0.9585988967235866,0.9843522999191413,0.6160249999999854,1.1226099241559493,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.449999999999985,1.0298507462686521,0.9541712188220449,0.9826539417719523,0.6260249999999852,1.135563969893173,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.459999999999985,1.032835820895518,0.9497767186287702,0.9809634168523973,0.636024999999985,1.1483897865421777,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.4699999999999847,1.0358208955223835,0.945415052719838,0.979280666548604,0.6460249999999848,1.1610888445098972,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.4799999999999844,1.0388059701492491,0.9410858822019159,0.9776056328545233,0.6560249999999845,1.1736625937388852,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.4899999999999842,1.0417910447761147,0.9367888726396976,0.9759382583619493,0.6660249999999843,1.186112464046081,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.499999999999984,1.0447761194029803,0.9325236939846988,0.974278486252666,0.6760249999999841,1.1984398654550468,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.509999999999984,1.047761194029846,0.9282900205053914,0.9726262602907191,0.6860249999999839,1.2106461885218307,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.5199999999999836,1.0507462686567115,0.9240875307186454,0.9709815248148109,0.6960249999999837,1.2227328046545884,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.5299999999999834,1.053731343283577,0.9199159073224504,0.9693442247308163,0.7060249999999835,1.2347010664271045,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.539999999999983,1.0567164179104427,0.9157748371298898,0.9677143055044163,0.7160249999999833,1.2465523078863434,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.549999999999983,1.0597014925373083,0.9116640110043397,0.9660917131538478,0.726024999999983,1.258287844854161,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.5599999999999827,1.0626865671641739,0.9075831237958685,0.9644763942427689,0.7360249999999828,1.2699089752233035,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.5699999999999825,1.0656716417910395,0.9035318742788088,0.9628682958732332,0.7460249999999826,1.281416979247816,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.5799999999999823,1.068656716417905,0.8995099650904802,0.961267365678777,0.7560249999999824,1.292813119827982,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.589999999999982,1.0716417910447706,0.8955171026710353,0.959673551817612,0.7660249999999822,1.3040986427899124,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.599999999999982,1.0746268656716365,0.8915529972044073,0.9580868029659254,0.776024999999982,1.3152747771598952,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.6099999999999817,1.077611940298502,0.8876173625603363,0.956507068311283,0.7860249999999818,1.3263427354336237,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.6199999999999815,1.0805970149253676,0.8837099162374493,0.9549342975461345,0.7960249999999816,1.337303713840405,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.6299999999999812,1.0835820895522332,0.8798303793073745,0.9533684408614188,0.8060249999999813,1.3481588926024617,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.639999999999981,1.0865671641790988,0.8759784763598675,0.951809448940269,0.8160249999999811,1.3589094361894283,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.649999999999981,1.0895522388059644,0.8721539354489273,0.9502572729518113,0.8260249999999809,1.3695564935681446,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.6599999999999806,1.09253731343283,0.8683564880398833,0.9487118645450615,0.8360249999999807,1.3801011984478426,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.6699999999999804,1.0955223880596956,0.8645858689574317,0.9471731758429126,0.8460249999999805,1.390544669520829,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.67999999999998,1.0985074626865612,0.8608418163346028,0.9456411594362152,0.8560249999999803,1.4008880106987522,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.68999999999998,1.1014925373134268,0.8571240715626394,0.9441157683779469,0.8660249999999801,1.411132311344551,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.6999999999999797,1.1044776119402924,0.8534323792417678,0.9425969561774697,0.8760249999999798,1.4212786465001706,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.7099999999999795,1.107462686567158,0.8497664871328438,0.9410846767948754,0.8860249999999796,1.431328077110138,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.7199999999999793,1.1104477611940236,0.8461261461098541,0.9395788846354148,0.8960249999999794,1.4412816502410806,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.729999999999979,1.1134328358208894,0.8425111101132581,0.9380795345440105,0.9060249999999792,1.451140399297271,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.739999999999979,1.116417910447755,0.8389211361041511,0.936586581799853,0.916024999999979,1.460905344232284,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.7499999999999787,1.1194029850746205,0.8353559840192325,0.9350999821110759,0.9260249999999788,1.47057749175684,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.7599999999999785,1.1223880597014861,0.8318154167265646,0.933619691609512,0.9360249999999786,1.4801578355429201,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.7699999999999783,1.1253731343283517,0.8282991999821029,0.9321456668455254,0.9460249999999784,1.4896473564242207,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.779999999999978,1.1283582089552173,0.8248071023869865,0.9306778647829227,0.9560249999999781,1.4990470225930335,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
3.789999999999978,1.131343283582083,0.8213388953455684,0.9292162427939361,0.9660249999999779,1.5083577897936111,1600066610,cheerios_categorical_promo,3.35,2.823975,-1.5948980779743518
